,Z,W,X,Y
104,0,-1.5913913989971318,0.47507225947474707,-2.4383942742894993
105,0,1.566773968445406,-0.16012313647980025,0.35003867868066396
106,1,-0.8519085507271079,1.1824928426664445,-0.5005380253847206
107,1,-0.018959443354023622,-0.05199330608906694,-0.1710967313905804
108,0,0.011848251931710988,-0.08040382295406422,-0.2161847997229573
109,0,-0.78852375878321,0.43861173745663584,0.5642748090808273
110,1,-1.3741528148159157,-0.6768405797282946,-2.7767312308297822
111,0,1.8722134412754468,-0.25355629455301226,1.6859038045492762
112,0,-0.5052972732894503,0.11901109898057814,0.0512685644001038
113,1,0.6121227622874228,1.1755082414772626,2.413261299339265
114,0,-0.8875217720040969,-0.6126789106088416,-0.7815594735073785
115,1,0.4340352219525128,-0.03959618296403078,3.074120602740838
116,1,0.48546327317369053,1.0043460336381134,3.2437985088475867
117,1,0.9286233048057094,2.2534403706576986,4.149229925342307
118,1,-0.6443117843017275,-1.1762130288166563,-0.9572483030111041
119,0,2.4151940674017798,1.538429587805376,6.123106179564081
120,0,0.35858981585969757,-0.49717655747642503,-2.636424186340279
121,0,-0.5511462835969665,-0.35445997472845087,0.5295509443502417
122,0,2.6024653748818176,0.6053672459759726,3.6810630485764992
123,1,-1.3099887774753123,1.001912906755127,1.2209504041059527
124,1,0.9388285768370028,1.16938134607214,1.9946163628870783
125,0,-0.3774770729166959,0.6494162220373829,-0.17467114909012804
126,0,-0.3150391968814678,0.7866191227764021,0.9119039381498154
127,1,0.1256875652761179,3.2662726370905144,4.911538175861167
128,1,1.7136034318394553,0.33418864395128156,1.4390068097904023
129,0,0.8191723292024355,1.1136268322413136,3.3243650879489985
130,1,0.07886207036970981,1.6394535126563274,3.4283778054989154
131,1,-2.63173849711243,0.9221779966805149,-1.370041621665331
132,0,0.4554423357395286,-0.7263559697166975,-1.0530443017710336
133,1,0.9305511814049384,1.1309643874977708,3.931304274866739
134,1,-1.4706883877013108,1.5721346054861316,0.6308692943950024
135,0,0.4837123158087587,-1.8517505370441822,-1.338934576090383
136,1,2.2237941892053232,2.3722417359516896,5.180171538250336
137,1,1.2409810944875392,3.5508227832649033,7.271905664325316
138,0,0.47949495059037917,-0.8241681461519806,0.3063847544342089
139,1,-1.1543924140077877,1.0298503377288781,0.44435789968086187
140,1,-0.5280776741761087,0.38679351515820737,0.1857952116897452
141,0,0.49082740793966223,-0.46285013295703825,-0.22129575229543708
142,0,-0.5841760201022805,-0.8675191519915497,-1.9852436482640736
143,0,1.1409111923804223,-0.3105225508207871,1.8981268939577545
144,1,-0.8006770355931232,2.9980308380795373,4.389683157577607
145,0,-0.6603819830379448,-0.9040649340286523,-2.0280940688574707
146,1,-2.6207111343511547,-0.08970526792158995,-1.76028718329886
147,1,0.5663958736401078,2.251551590384153,2.702629357683943
148,0,1.909238318205732,0.8902272771276403,3.962835775955665
149,1,0.7411872700094876,1.334666947760215,2.89034556354403
150,0,-1.0425993356633705,0.04535002811334959,-1.1859292377027593
151,0,0.5249417820179505,1.2687053255248735,3.389046377231276
152,1,-1.0425462802903123,1.5849526687104096,1.383352904644727
153,0,-0.6339216857899267,-0.8642072042863818,-1.6569249415475298
154,0,-0.1585547816021034,0.8446978464440884,1.8975792305063623
155,0,-1.08071309849816,0.2996467360011776,-0.704651798652913
156,0,-0.6107412751104212,-0.21862546850450512,-0.8354262886791403
157,0,0.962109440471965,-0.46080802205102156,-0.7794023064359843
158,0,-1.5121533087405505,-0.45159192842329066,-3.104947948605811
159,1,-0.08171920680986937,1.542867200156766,2.8257431805858544
160,0,-0.7607978469421695,-0.4303375295023152,-1.260507894743092
161,1,0.6197494050518704,1.253935710055037,1.5763513544483132
162,1,-0.05526273633872206,-0.6240225254508527,-1.3005383630097012
163,0,-0.20921799187923915,1.2852918699630267,2.3092413740102646
164,1,2.1708282264522314,0.6932637086538704,3.6867005467324576
165,0,-1.4283388169905966,-0.030685942612676157,-1.9423533402777604
166,1,-0.7253598627095807,2.7614472158244467,3.5517830599747913
167,0,-0.8708549747511121,0.3135339550343574,-0.5796581475037662
168,1,-0.4639985612178028,1.2933885533067722,2.62245318255862
169,1,-2.11750918587812,0.8812485582032136,0.20497157633118102
170,1,1.0600891359909803,0.025461940188492793,1.1643457009991536
171,1,-0.6131899385538226,0.08962113960745466,-0.8538861047593775
172,1,0.8256230357614796,-0.18037188727992026,1.6284869742974986
173,0,0.19330845652856019,0.7525780785337469,1.4077172108955307
174,1,-0.44423071364738426,1.303860710045825,1.7773804199822847
175,0,0.4660925834428486,0.2015689793542556,0.8232168726948318
176,0,0.003174672766800817,-2.393650865825473,-4.174378555722241
177,0,-0.822589582582664,2.833263042392339,3.969943077929252
178,1,-1.1775795604943238,1.8373072457330317,2.6894384577706933
179,0,-1.6610811388238809,0.879847991556627,-1.862504136344422
180,0,-0.41894855036300055,-0.20460169360425434,-1.0382165533436571
181,0,-1.0524910222537225,-0.8835838544096076,-3.2121127716398017
182,0,-2.638221642408116,-0.08789756156966527,-3.2733826238222576
183,1,0.22202825673476692,-0.04489840511130638,0.9356798720167571
184,1,0.23972579824396037,0.0888908671398676,-0.00434662951700443
185,1,-1.1413886528560013,-1.7242866563765449,-2.4757527394674423
186,1,2.618520105548521,0.5860771654295132,4.539242838602983
187,0,-1.472809649601869,-0.23033448244778082,-1.6672552777564011
188,0,0.5293914677284312,-1.1740801090131034,-2.2481042600872856
189,0,1.490352661492674,-1.604305420492156,-2.3940309254779066
190,0,-0.9692804895042194,-0.9090700281126207,-1.1295168635229538
191,1,0.04525364876430734,1.100925921299167,-0.006246072940293335
192,1,-0.7825600676438761,0.6069338548638827,2.610196412952676
193,1,1.7568044683480133,-0.5246114825407575,2.4003982897819007
194,0,-1.331980577706972,-2.831971459581042,-5.411846670043813
195,1,0.5455139042979966,2.1026489901139542,4.229686760392317
196,1,0.03190974026539386,2.402846012740984,2.9018730518935203
197,1,0.7141070117648657,1.070722696331798,2.4056402426860686
198,0,1.2774440421435314,-1.506588740013625,-0.844001525163923
199,1,-0.05723922702790419,-0.001437652818804258,2.1386015654012884
200,0,-0.9370553648327019,0.7208714928231905,-2.1244504170232172
201,1,0.038180750184047756,0.9941445001229114,1.203685391591942
202,0,0.1736964981779877,-0.6751462262818834,-0.28807766851005834
203,1,0.43359387354473056,1.4086811088511124,3.319587644387453
204,0,-0.07086829856553346,-0.9278109821043768,-3.8464515680224403
205,1,0.6117214096387429,0.5077012011809924,2.578410569523109
206,0,0.0900848971095088,0.2348765631875854,0.44522934970561157
207,0,0.05804530813153755,-1.0212651420664742,-2.6766137114743698
208,0,1.0745705591796366,-1.1153835976172988,0.9858376557766493
209,0,-1.3109149662441517,-1.5494071066307957,-0.29857873022875925
210,1,-0.7056749124193851,2.569506354129739,3.076086258802525
211,1,0.12810710280813156,-0.8173642122508267,-1.6339115361504937
212,1,-0.4224996957105018,2.2224936241775093,3.242236087514213
213,0,-0.7552185130004881,0.5015877849496104,-0.3757938114240406
214,0,2.1559976073302014,-1.4192572935034262,-0.7527111849740342
215,0,0.3695193804131573,-0.11114745858430963,-1.3902484881211004
216,1,-0.0903455871226608,0.6462906899111991,1.0488715596338987
217,1,1.221493830740662,0.5496729325848193,1.1547828883367666
218,1,-0.8724601326452225,0.5248416094973487,-2.1506772581871765
219,0,-0.8035945148457132,0.36893427221774505,-1.7313358658295346
220,0,1.3533983772825218,0.8790906417968198,2.421644793028486
221,0,-1.2245917635570638,-0.7057222073938342,-1.0951274488658205
222,1,-2.1822364640655483,1.0297717913928248,-1.1098816195323942
223,0,-1.4216508563213435,0.12750491304675957,-0.7283879596922567
224,1,0.15565447838293608,1.1401371509282079,1.3418445074210061
225,0,-1.9160706766483577,-0.7759068231644382,-1.3750650783618685
226,1,0.02368823224003008,1.2107308541681374,1.8914645819829816
227,1,0.10809834773448135,0.5619406561806312,1.2390943875685467
228,0,-0.2953012983448335,-1.261406439764049,-2.0251298031365863
229,0,0.13715465121298312,-0.30278813909301455,-0.7906811593041406
230,1,0.9340819718854972,0.08520114927221834,-0.28368137055398135
231,0,-0.18860411605699187,1.703486866389547,2.953391087772467
232,0,0.01796426800304723,-0.22629172650631113,-0.6663808856192812
233,0,-0.3393006891275766,1.122676883611621,1.5796453020336485
234,1,0.38868273550719395,2.0189791455871955,3.074251473685496
235,1,0.10314741817030643,0.5414805918733689,0.2008932708262906
236,0,0.8287826528925432,0.8341270572675772,2.777949257727723
237,1,0.5341552283953602,-1.7115042866112051,-0.6310835896938656
238,0,-0.07063432473197001,1.0728156190841236,2.213406592601469
239,0,-0.2803496763385448,-0.40367288735254664,-0.002304850478788034
240,0,-0.17660543228862985,0.6877513230289006,-1.3136429460684054
241,0,-1.027762900195991,2.0936947671091657,0.41180852264629
242,1,1.5410898491507414,1.4394254215333315,2.9496027954546
243,0,-0.7322317220295265,-1.5645927808114286,-3.3432752198975773
244,0,-1.3593479059475424,0.7818895038293721,1.2214817673948668
245,0,-1.1040406154147082,-0.16108539134410962,-1.5906162579797856
246,0,0.007482063431204085,0.2655130950202942,-0.8974683957947138
247,1,-1.940394511632412,2.06633593451326,1.5963825909612384
248,1,-0.7790809245442711,3.6029472131891684,2.177661926314139
249,1,-0.7283891266906334,1.0655135806233207,0.7104894211032488
250,0,0.13794218296920793,-0.6018701717306799,-1.7035155992786006
251,1,-0.5178174128713314,1.2249106033920114,0.26930590016475797
252,1,-0.4228567443801412,0.45525777648062815,1.6243811001682027
253,0,-0.07610247795134298,-0.8636500391195786,-1.2988929162858482
254,0,-1.0596090182419948,0.13438348051299628,-1.5541109822162036
255,1,2.827162417464321,1.2323512790317315,4.663265205729591
256,0,0.17079440286876543,0.46912249308385057,0.2815531726397097
257,0,-1.8233736059326575,1.3126634351809823,0.3500963264022673
258,0,-0.09380888982801368,1.6044959655874163,2.0724859691201107
259,1,0.9237809088824046,1.2620374088461175,3.1090361814621366
260,0,0.3204734339666692,0.019132764594521103,0.8061736742697772
261,1,-0.6301526224161237,1.328902108651689,1.5697106134937076
262,0,-1.7940786270217883,-1.0097872231425484,-2.650907070863772
263,1,0.6325903424280849,1.0322666403288252,1.924725139569468
264,0,-0.496181440337458,-0.933555103658638,-2.8644455275277463
265,1,0.20059961355898048,0.9084113507771368,1.6538615292147751
266,1,-0.8582261691992675,1.3047450069256714,2.445650458673681
267,1,0.09201776313594495,0.19536305012091315,0.19974944336128492
268,1,0.23892697882133068,1.6488488953063398,3.775780187266382
269,1,-0.18281045148765776,-0.6758627305701224,-1.530111086733546
270,0,0.5964650020842175,0.21434049924429477,-0.25843387469254897
271,1,-1.4655431817737756,1.8294629927508113,-0.5117103231495952
272,0,-0.14901794155524825,-0.48989129691706873,-2.9052960206013023
273,0,0.6975239916387678,0.06468924416319809,0.667059420920829
274,0,-0.6265208167166526,-0.38716668770017576,-1.5850712060383014
275,1,-1.0118935848050803,1.450479791711824,0.1407850398969832
276,0,-1.4092051911452859,-1.4201396133444204,-2.6816697418475863
277,0,-0.9942646190551327,-0.1408610614062442,-1.516947857192775
278,1,-0.9591392703583204,1.2833592847255175,1.0688489639855658
279,1,0.8151857238723665,0.9132371179153687,3.468545929203036
280,0,1.9360469465057755,-1.290540768042608,1.2782341044537746
281,0,1.0644490866304406,-1.0452797656924984,-0.15932756085166105
282,1,0.46055512798800496,0.9276947659848902,3.1788978959515624
283,1,1.2153939739285495,0.9934671080047079,2.3492679955744276
284,1,0.5524468311665252,1.3516144051604768,2.9203405362584545
285,0,0.4179030653135459,-1.0651693233846726,-2.2097796821020355
286,0,-1.1172641120417863,0.8066911500958645,0.17156127024253115
287,0,-0.04201170023874599,1.062431540997783,1.0818325567466498
288,0,-0.758599389955803,-0.48798516807455367,0.21079847935413865
289,0,-0.6669724518025864,-0.9176055450788408,-2.7078371096153417
290,0,0.7914094961506442,0.785596007998583,3.142005328420628
291,1,-0.5770643192815641,2.156569268340067,2.770025135387327
292,1,-0.07832493431036466,0.32737464636469615,-0.3474382930486215
293,1,0.09260768086268543,1.4183309250152012,2.1544761805347985
294,1,-1.7761615648307922,1.1052948913344756,0.49727764700063604
295,1,-0.5769868164263715,-0.19253604861594242,-1.9640616895555825
296,0,0.6507497772344436,0.9091920971082865,3.7330478371903904
297,1,-0.22549510741790196,0.7641880747005655,-0.9871029821461546
298,0,0.15513615986646742,-0.684419682557546,-1.4223566633019744
299,1,-0.1166018779329732,1.9550079191128478,2.0877946258792353
300,1,-1.1149893791330645,0.734121936108079,-1.0619847322873657
301,1,0.89114511605073,-0.3325864688477602,2.05779300352967
302,0,-0.5337143572021676,-0.6574846353341179,-0.4545585010263695
303,0,-0.9279483628895911,-0.44615782941608223,0.5206720386517558
304,0,-0.5685620728401029,-0.3106716102848981,-0.7067097398545272
305,1,-0.6099282323814074,0.5190260508435152,1.4633499373324403
306,0,-1.5322693251504564,1.3206320612253588,0.6405758344190021
307,0,-0.4372403281634813,-0.47190743562494514,-2.5042288588903823
308,0,-2.1220609164988433,-0.6013109520663168,-3.3292572904620243
309,0,1.0865141508816354,1.0903558493421641,3.3941933076217468
310,1,2.0547038760411405,1.6557278835397478,4.677188464660925
311,0,1.496915811202962,-0.6741873976189108,1.814065731183165
312,0,1.5968617833058372,0.2578128174183881,-0.04862581063536364
313,0,0.7220391147413778,1.4339712722815672,1.2542797079905037
314,1,2.097856456091429,2.335286655418678,4.2128294342076575
315,0,0.18408537560990748,-0.7863997627897513,0.6897187151681876
316,1,0.6212287257458193,0.1860468420625181,0.3715052973026216
317,1,0.7868644338908383,0.15136922114340867,1.1033756929850838
318,1,0.20880553484433265,0.8932549752427341,2.29274308466301
319,1,-0.6363430506654011,0.7010243540306755,0.9518680103871406
320,0,-0.5973261710387278,1.1373282910461204,0.592130701817625
321,1,-0.06138062225564218,2.7221481059208896,4.834572926952108
322,1,-0.14110750670042826,0.07513385698108421,1.3536586524462033
323,1,-0.09826845212400172,-1.767484011365037,-5.8591896965694925
324,0,1.241990529070028,0.07540911924527889,1.3529815670604524
325,1,-1.494270064229692,0.863976142409198,-0.2878735675863523
326,1,1.1053042099340804,1.151808955514033,2.8007170137798467
327,1,0.8855244193064298,1.2378032401873176,-0.15119149988199965
328,1,-0.44731716965582097,1.0888948415136364,0.9080784080393267
329,1,-0.5396657991295254,1.8065569209269032,1.557077973249121
330,1,-1.2377102343778792,1.2303832906026841,1.0359232622102703
331,0,3.3975408269461065,-1.1130334740165577,2.033574849947269
332,0,-0.38968645376908656,-1.5094030802349077,-2.2243870706136253
333,1,0.3973261597049521,0.8847229975379186,2.029599401253183
334,1,-1.2592669024152603,1.3743699039476693,1.2723662761381986
335,0,-0.3318548263055951,0.7373935317046507,1.3318746423151069
336,1,-0.4349078829458475,-1.009253061087148,-0.9853848156295056
337,0,-0.7090539701950175,0.8730596155230441,2.1326622486030344
338,1,-0.1760409750711679,0.18666012459971348,-0.23418488177576835
339,1,1.6316218601134562,3.519800858119855,7.432026758768886
340,0,0.16533806602831533,1.2377184814832065,2.906189020956216
341,1,0.22673469499201127,1.2003464846917686,2.126739358699685
342,1,0.7409567388681213,2.0336929748108523,3.4730811231372183
343,1,-0.10227220644584824,0.015224262846493697,-0.08434972536729458
344,0,-1.024846087024176,-0.13731714702316267,0.5225121898531879
345,1,-0.31022937990841715,2.1519745259253744,3.1483445398386043
346,1,-0.8623150924402366,1.239649774813146,2.003547779329426
347,0,-1.7797777642188088,1.7228360204958324,-0.8883251006349582
348,1,-1.8020000750723397,-0.42066886515809765,-1.9811210826932442
349,1,1.7557302623337068,0.46348215555393424,1.9169543026775129
350,1,-0.6418228536084534,-0.4156349736786549,-2.677051699956047
351,0,-0.4047966165541976,0.9226531476715485,2.0087383922514483
352,1,-0.10849909736822737,0.6737229734780659,0.0963517738467552
353,1,-0.22487252044810702,0.2262145073846572,-0.06066012926859646
354,1,-0.6692924038596706,1.6342805274829533,0.8173108709134346
355,1,0.4398713435348947,-0.7396657881661524,-1.3850778382646565
356,1,-0.1483780326060965,0.5846004998030414,-0.305416968299417
357,1,-0.5079060291423803,0.6956261249786253,-0.6004028205341521
358,0,-1.758296990631122,-1.2875842554119123,-3.320755506629022
359,0,0.2027837797835451,0.1767849532161307,2.355509417572298
360,1,0.24504575574996634,0.883668551050136,3.6941514950715675
361,1,0.5034090681266369,1.1164199769986545,2.5894079212006327
362,1,0.2800717921264484,-0.35496395213317444,-0.5180489200976914
363,0,0.6999629623548521,1.9618332780354228,2.5485759040345037
364,0,-1.340140625959771,0.3166823654722156,-1.1280246417439241
365,1,0.6550701478808632,0.8467061424189766,2.5434671266091398
366,0,-1.6309681408135566,2.2696770888206537,2.2172992277026435
367,0,0.47122260619638073,-1.0130458903608826,-0.9013354428292999
368,1,-1.22076353344154,0.4947043175071487,-2.2643125120093597
369,1,-1.2621107388309614,1.1132471973917912,1.905786765167714
370,1,1.7750443552996298,2.566521284523519,4.109693628289353
371,1,-0.770541645433572,-0.8342908033840284,-1.7671341585620146
372,1,0.8518954537837252,-0.3628511357611519,-1.656316752035554
373,0,-1.2257634365253527,-0.8586952167329722,-2.232669058226657
374,1,-1.1780447829806804,2.0276069262290446,1.3051613036089988
375,1,2.2373375100809705,0.7937302578708338,2.1843888946326597
376,1,0.3452216349026327,0.6295318874636906,1.8812773100250608
377,1,0.9003352804446875,1.5266774556104798,4.285715825597656
378,1,1.3903142940770952,0.7092425577747472,2.5805256343818086
379,1,1.098648895305934,1.1257828204295948,2.6153823347548757
380,1,-0.505643443722476,-0.4492620409000905,-1.3045514525793775
381,0,-2.051472576510873,0.5954928991327825,-2.0574785516858833
382,1,0.5230211508236534,2.3583774213192132,3.842272455828092
383,0,0.25029246875238365,-0.6664910963360444,-1.032979894808591
384,0,0.9853589900340428,-1.15541733513921,-0.25242377624511403
385,0,1.399528832720297,-0.46874744063744705,0.6472343564421881
386,0,0.8865921435775972,-0.6971178047138127,-0.6194475692703632
387,1,-0.1734283804653609,-0.748218651668558,-3.2643319014945487
388,0,-0.8213241524402495,-0.7791178621893385,-1.769826428922834
389,1,0.23246415114718674,1.1806552287710566,0.8373563244379922
390,0,0.22018257389538537,0.40059917362688724,-0.43701291250070273
391,0,-0.15093244268177183,3.6615196688319456,4.90064009745253
392,1,-0.9735606752011069,0.5676769701400842,-1.262574772734688
393,1,-0.4522743653959576,0.9113580398878233,1.9421708090162506
394,1,1.765528454537841,0.7210279967027917,3.5543312226851724
395,0,0.4686515365915331,-0.3854981269130102,-1.0592656606565236
396,0,-1.046431124728931,1.1619159492229587,-0.34960243515074274
397,1,-1.0622209966022285,-0.6214113703411033,-2.068298982571694
398,1,-0.2535198427237979,0.5832571864877873,1.2316974820997604
399,0,1.0380860019313478,-0.2892035974502114,0.619367200261381
400,1,0.08846169323284117,0.9238460846097544,2.1266631208835802
401,1,0.4301120071472887,0.8083811577486562,2.440705986555131
402,0,0.03971441262835678,0.1328406404454881,1.1888790037811163
403,1,-1.2579049279988748,0.5422021600143581,0.5392001543014818
404,0,-0.7562460216046797,-1.4245375198176184,-3.3362348245600164
405,0,0.07564506687863336,-0.41612210104872943,-0.34483390606048825
406,1,-1.117621604985057,1.9435278044407185,1.286262009719715
407,1,0.09347641105006209,1.5560503246410118,2.564351018651908
408,0,1.278083760779527,0.3958313090797099,1.7293500144279224
409,0,-0.8295060574590447,-0.7938634795070746,-1.6801274101922625
410,1,-0.8692422649341341,1.8492759616060401,1.0853185234026166
411,1,-0.4892248795085227,1.1891756911426765,2.7678585579167994
412,1,0.698051212642088,1.642871840545474,2.9280980607845395
413,0,-0.21359423855523088,1.6818788173819916,3.01731446523827
414,0,-0.15203772792157766,0.982890537165092,1.439308206772055
415,1,0.5937166858672029,1.6279516596950248,3.6530968571218674
416,1,-0.5253621650498357,1.582726647427116,1.928369481888911
417,1,-0.43547199447528046,0.4655088289949061,0.46394371887704433
418,0,0.6629921951695523,-0.4722641000419686,-1.2322881451668557
419,1,-1.0281170177711494,1.0178100949675806,0.949855675318019
420,1,-1.0850855461708468,-0.07698167814800394,-2.4026438034179254
421,1,-0.20471081728875842,1.018789496926025,0.5710735029686975
422,1,0.1667753255016487,1.4978354533026341,4.036586821327681
423,0,0.15864075939978614,1.0110157602055696,-0.510047786465643
424,1,-1.0624414039642531,1.2888533991883475,1.0445187590286817
425,0,1.3862376601318878,0.3710808930937958,1.3755323477323098
426,1,1.4733413973238232,1.8689530021011795,3.9945439367693454
427,1,1.1427404070865246,1.4111674014816713,2.545510483456745
428,0,-0.5690712673538999,-1.1346074562024582,-2.287245362918232
429,0,-1.432061974450833,-0.5808997771916772,-2.7016393623369948
430,1,-1.3521682262264996,1.1648088572091646,-1.3135899619623193
431,1,-0.23334602571600316,1.1907233824194043,2.6340059167946093
432,1,-0.3300892390346852,-0.49732291247021365,-1.5168419158382116
433,1,-0.7246384054880217,-0.7636212085783247,-2.0370360638678475
434,1,-1.056342215434505,1.3762854400529931,2.285552245636717
435,1,-1.9504053824217982,1.032250155912868,0.29297940261618916
436,0,-1.496338721448435,0.5792411363942757,-0.6477437161753529
437,1,-0.6028577755232064,1.0089700771299002,1.1402128606068374
438,0,0.06589238280889266,-0.5853515095676624,-2.042334143323863
439,0,0.5175177716094556,1.2122468683942504,0.7509104139782203
